id,session_id,logged_in,club_id,club_name,clubgroup_name,company_name,active_club,active_company,admodel,sid,valid,suspect,sale_amt,base,logo,featured,sent_shipment,conversion_pixel,discount,upcharge,total,clicked_at,landed_at,charged_at,converted_at,invoiced_at,http_referer,user_agent,notes,clubgroup_id,company_id,ip_address,last_activity,session_archive_id,session_sid,tid,ver,utm_content,utm_campaign,utm_source,utm_term,user_query,user_data,position,platform,gclid,session_notes,,
47674,310933e8f7e4aa55a15954d149872267,0,1001,,The Classic Series Wine Club,Wine of the Month Club &reg;,1,1,3,,1,0,NULL,0,0,0,0,0,0,0,0,10/3/2011 16:59,NULL,NULL,NULL,NULL,http://www.bing.com/search?q=wine+club+review&FORM=AWRE,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),NULL,70,101,66.159.51.3,10/3/2011 19:03,310933e8f7e4aa55a15954d149872267,,131,a,,,organic,,wine club review,"a:13:{s:9:\firstpage\"";s:0:\""\"";s:17:\""firstpage_referer\"";s:55:\""http://www.bing.com/search?q=wine+club+review&FORM=AWRE\"";s:10:\""user_query\"";s:16:\""wine club review\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1317682714\"";}s:4:\""sort\"";s:2:\""ff\"";s:5:\""state\"";s:0:\""\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
47675,4b26039723ab045a573695884172adc2,0,1348,,California Treasures Wine Club,Vinesse,1,1,3,,1,0,NULL,0,0,0,0,0,0,0,0,10/3/2011 17:01,10/3/2011 17:01,NULL,NULL,NULL,http://www.google.com/url?sa=t&source=web&cd=1&ved=0CGkQFjAA&url=http%3A%2F%2Fwww.wineclubreviews.net%2F&rct=j&q=wine%20club%20reviews&ei=Y-uJTvuzFtKCsgLnk8mnDw&usg=AFQjCNFIkKmSWCH79wmmCBO1MjQNqz7jpg,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,NULL,121,140,75.30.187.132,10/3/2011 19:01,4b26039723ab045a573695884172adc2,,131,a,,,GoogleOrganic,,wine club reviews,"a:13:{s:9:\firstpage\"";s:0:\""\"";s:17:\""firstpage_referer\"";s:199:\""http://www.google.com/url?sa=t&source=web&cd=1&ved=0CGkQFjAA&url=http%3A%2F%2Fwww.wineclubreviews.net%2F&rct=j&q=wine%20club%20reviews&ei=Y-uJTvuzFtKCsgLnk8mnDw&usg=AFQjCNFIkKmSWCH79wmmCBO1MjQNqz7jpg\"";s:10:\""user_query\"";s:17:\""wine club reviews\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1317661545\"";}s:4:\""sort\"";s:2:\""ff\"";s:5:\""state\"";s:0:\""\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
47676,d96cf5b2a82122e10ee0a1ecbc790f5d,0,1188,Red and White (2 bottles),Gold Series Wine Club,Gold Medal Wine Club,1,1,3,,1,0,NULL,0,0,0,0,0,0,0,0,10/3/2011 17:02,NULL,NULL,NULL,NULL,http://www.google.com/aclk?sa=L&ai=CGkykUD6KTsW2HIrbtwe93ajlDYqPppMCmpuKrRnK_77rWggAEAEoA1CalI7E______8BYMnutYqkpJwQyAEBqgQWT9AS6oxo8eOqGlX_tdUPP1gRWdrHMLoFEwjw9qHqzs2rAhXGnO0KHcVHTzbKBQA&rct=j&q=virgin%20wine%20club%20reviews&ei=Tz6KTrCTHsa5tgfFj72yAw&sig,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),NULL,27,114,98.27.31.13,10/3/2011 19:05,d96cf5b2a82122e10ee0a1ecbc790f5d,,131,a,virgin-1,Specific,ggl,virgin%20wine%20club%20reviews,virgin wine club reviews,"a:14:{s:9:\firstpage\"";s:203:\""/wine_clubs/reviews/Virgin_Wines/Virgin_Wine_Club/wine_club_review.html/?utm_source=ggl&utm_campaign=Specific&utm_content=virgin-1&utm_term=virgin%20wine%20club%20reviews&gclid=CPXlofDOzasCFcTD7QodG0A8BA\"";s:17:\""firstpage_referer\"";s:538:\""http://www.google.com/aclk?sa=L&ai=CGkykUD6KTsW2HIrbtwe93ajlDYqPppMCmpuKrRnK_77rWggAEAEoA1CalI7E______8BYMnutYqkpJwQyAEBqgQWT9AS6oxo8eOqGlX_tdUPP1gRWdrHMLoFEwjw9qHqzs2rAhXGnO0KHcVHTzbKBQA&rct=j&q=virgin%20wine%20club%20reviews&ei=Tz6KTrCTHsa5tgfFj72yAw&sig=AOD64_3WuQWS7bPbrF9GUTuK64MqLy10rQ&sqi=2&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/reviews/Virgin_Wines/Virgin_Wine_Club/wine_club_review.html%3Futm_source%3Dggl%26utm_campaign%3DSpecific%26utm_content%3Dvirgin-1%26utm_term%3Dvirgin%2520wine%2520club%2520reviews\"";s:10:\""user_query\"";s:24:\""virgin wine club reviews\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1317682780\"";}s:4:\""sort\"";s:2:\""ff\"";s:5:\""state\"";s:0:\""\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";s:13:\""query_matched\"";s:1:\""1\"";}""",,,,NULL,,
47677,310933e8f7e4aa55a15954d149872267,0,1011,6-month Gift,The Limited Series Wine Club,Wine of the Month Club &reg;,1,1,4,,1,0,NULL,0,0,0,0,0,0,0,0,10/3/2011 17:03,NULL,NULL,NULL,NULL,http://www.bing.com/search?q=wine+club+review&FORM=AWRE,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),NULL,73,101,66.159.51.3,10/3/2011 19:03,310933e8f7e4aa55a15954d149872267,,131,a,,,organic,,wine club review,"a:13:{s:9:\firstpage\"";s:0:\""\"";s:17:\""firstpage_referer\"";s:55:\""http://www.bing.com/search?q=wine+club+review&FORM=AWRE\"";s:10:\""user_query\"";s:16:\""wine club review\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1317682714\"";}s:4:\""sort\"";s:2:\""ff\"";s:5:\""state\"";s:0:\""\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
47678,d96cf5b2a82122e10ee0a1ecbc790f5d,0,1291,,Virgin Wine Club,Virgin Wines,1,1,4,,1,0,NULL,0,0,0,0,0,0,0,0,10/3/2011 17:05,NULL,NULL,NULL,NULL,http://www.google.com/aclk?sa=L&ai=CGkykUD6KTsW2HIrbtwe93ajlDYqPppMCmpuKrRnK_77rWggAEAEoA1CalI7E______8BYMnutYqkpJwQyAEBqgQWT9AS6oxo8eOqGlX_tdUPP1gRWdrHMLoFEwjw9qHqzs2rAhXGnO0KHcVHTzbKBQA&rct=j&q=virgin%20wine%20club%20reviews&ei=Tz6KTrCTHsa5tgfFj72yAw&sig,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),NULL,113,131,98.27.31.13,10/3/2011 19:05,d96cf5b2a82122e10ee0a1ecbc790f5d,,131,a,virgin-1,Specific,ggl,virgin%20wine%20club%20reviews,virgin wine club reviews,"a:14:{s:9:\firstpage\"";s:203:\""/wine_clubs/reviews/Virgin_Wines/Virgin_Wine_Club/wine_club_review.html/?utm_source=ggl&utm_campaign=Specific&utm_content=virgin-1&utm_term=virgin%20wine%20club%20reviews&gclid=CPXlofDOzasCFcTD7QodG0A8BA\"";s:17:\""firstpage_referer\"";s:538:\""http://www.google.com/aclk?sa=L&ai=CGkykUD6KTsW2HIrbtwe93ajlDYqPppMCmpuKrRnK_77rWggAEAEoA1CalI7E______8BYMnutYqkpJwQyAEBqgQWT9AS6oxo8eOqGlX_tdUPP1gRWdrHMLoFEwjw9qHqzs2rAhXGnO0KHcVHTzbKBQA&rct=j&q=virgin%20wine%20club%20reviews&ei=Tz6KTrCTHsa5tgfFj72yAw&sig=AOD64_3WuQWS7bPbrF9GUTuK64MqLy10rQ&sqi=2&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/reviews/Virgin_Wines/Virgin_Wine_Club/wine_club_review.html%3Futm_source%3Dggl%26utm_campaign%3DSpecific%26utm_content%3Dvirgin-1%26utm_term%3Dvirgin%2520wine%2520club%2520reviews\"";s:10:\""user_query\"";s:24:\""virgin wine club reviews\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1317682780\"";}s:4:\""sort\"";s:2:\""ff\"";s:5:\""state\"";s:0:\""\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";s:13:\""query_matched\"";s:1:\""1\"";}""",,,,NULL,,
47679,efce9b9d29c18180e1eb34db70a7c35c,0,1001,,The Classic Series Wine Club,Wine of the Month Club &reg;,1,1,3,,1,0,NULL,0,0,0,0,0,0,0,0,10/3/2011 17:21,NULL,NULL,NULL,NULL,http://www.google.com/aclk?sa=L&ai=CMsXVuEKKTugEhcGxAq_HsIsN2t6UrALyjKPsGvWyz85UCAAQAigDUPuRyZH7_____wFgye7_hsijkBnIAQGqBBtP0JOuVsaGrWPmayxShscM5hnRuhdw6QnaQmw&sig=AOD64_0xetPI8-YKP0R1IHSAyRBAnN-_Jw&ved=0CA8Q0Qw&adurl=http://www.wineclubreviews.net/wine_cl,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; MS-RTC LM 8; .NET4.0C; .NET4.0E),NULL,70,101,151.151.109.16,10/3/2011 19:18,efce9b9d29c18180e1eb34db70a7c35c,,131,a,Best2,WineClubs-General,ggl,%2Bbest%20%2Bwine%20%2Bclub,best gift wine club,"a:13:{s:9:\firstpage\"";s:164:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=%2Bbest%20%2Bwine%20%2Bclub&utm_campaign=WineClubs-General&utm_content=Best2&gclid=CN3D1YrTzasCFRdUgwod2hRlzg\"";s:17:\""firstpage_referer\"";s:438:\""http://www.google.com/aclk?sa=L&ai=CMsXVuEKKTugEhcGxAq_HsIsN2t6UrALyjKPsGvWyz85UCAAQAigDUPuRyZH7_____wFgye7_hsijkBnIAQGqBBtP0JOuVsaGrWPmayxShscM5hnRuhdw6QnaQmw&sig=AOD64_0xetPI8-YKP0R1IHSAyRBAnN-_Jw&ved=0CA8Q0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/top5/overall.html%3Futm_source%3Dggl%26utm_term%3D%252Bbest%2520%252Bwine%2520%252Bclub%26utm_campaign%3DWineClubs-General%26utm_content%3DBest2&rct=j&q=best%20gift%20wine%20club\"";s:10:\""user_query\"";s:19:\""best gift wine club\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1317683911\"";}s:5:\""state\"";s:0:\""\"";s:4:\""sort\"";s:2:\""ff\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
47680,afdd623690cf6f4721563f245ce8b506,0,1124,Gift,International Wine Club,Cellars Wine Club,1,1,4,,1,0,527.4,0,0,0,0,0,0,0,105.48,10/3/2011 17:29,NULL,NULL,10/3/2011 19:51,NULL,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:5.0.1) Gecko/20100101 Firefox/5.0.1,NULL,31,111,157.166.159.230,10/3/2011 19:28,afdd623690cf6f4721563f245ce8b506,,131,a,,,,,empty,"a:13:{s:9:\firstpage\"";s:83:\""/wine_clubs/reviews/Cellars_Wine_Club/International_Wine_Club/wine_club_review.html\"";s:17:\""firstpage_referer\"";s:0:\""\"";s:10:\""user_query\"";s:5:\""empty\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1317684520\"";}s:4:\""sort\"";s:2:\""ff\"";s:5:\""state\"";s:0:\""\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
47681,de11b4d92caab71708d6e14ed011a359,0,1188,Red and White (2 bottles),Gold Series Wine Club,Gold Medal Wine Club,1,1,3,,1,0,NULL,0,0,0,0,0,0,0,0,10/3/2011 17:31,NULL,NULL,NULL,NULL,http://www.google.com/m/search?q=wine%20club%20of%20the%20month&source=mobilesearchapp&hl=en&client=mobilesearchapp&v=0.9.0.7005&channel=iss,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_6 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Mobile/8E200",NULL,27,114,174.252.32.81,10/3/2011 20:13,de11b4d92caab71708d6e14ed011a359,,131,a,reviews-1,Phrase,ggl,wine%20club%20of%20the%20month,wine club of the month,"a:13:{s:9:\firstpage\"";s:160:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=wine%20club%20of%20the%20month&utm_campaign=Phrase&utm_content=reviews-1&gclid=CKKxucTQzasCFWkQNAodeVaX2A\"";s:17:\""firstpage_referer\"";s:140:\""http://www.google.com/m/search?q=wine%20club%20of%20the%20month&source=mobilesearchapp&hl=en&client=mobilesearchapp&v=0.9.0.7005&channel=iss\"";s:10:\""user_query\"";s:22:\""wine club of the month\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1317683227\"";}s:5:\""state\"";s:2:\""NY\"";s:4:\""sort\"";s:2:\""ff\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
47682,de11b4d92caab71708d6e14ed011a359,0,1124,Gift,International Wine Club,Cellars Wine Club,1,1,4,,1,0,NULL,0,0,0,0,0,0,0,0,10/3/2011 17:39,NULL,NULL,NULL,NULL,http://www.google.com/m/search?q=wine%20club%20of%20the%20month&source=mobilesearchapp&hl=en&client=mobilesearchapp&v=0.9.0.7005&channel=iss,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_6 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Mobile/8E200",NULL,31,111,174.252.32.81,10/3/2011 20:13,de11b4d92caab71708d6e14ed011a359,,131,a,reviews-1,Phrase,ggl,wine%20club%20of%20the%20month,wine club of the month,"a:13:{s:9:\firstpage\"";s:160:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=wine%20club%20of%20the%20month&utm_campaign=Phrase&utm_content=reviews-1&gclid=CKKxucTQzasCFWkQNAodeVaX2A\"";s:17:\""firstpage_referer\"";s:140:\""http://www.google.com/m/search?q=wine%20club%20of%20the%20month&source=mobilesearchapp&hl=en&client=mobilesearchapp&v=0.9.0.7005&channel=iss\"";s:10:\""user_query\"";s:22:\""wine club of the month\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1317683227\"";}s:5:\""state\"";s:2:\""NY\"";s:4:\""sort\"";s:2:\""ff\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
47683,397de6a3ff0bcb2592660d65d49784a4,0,1194,Mostly Reds (2 bottles),Platinum Series Wine Club,Gold Medal Wine Club,1,1,1,,1,0,NULL,0,0,0,0,0,0,0,0,10/3/2011 17:45,NULL,NULL,NULL,NULL,http://www.google.com/url?sa=t&source=web&cd=1&ved=0CGkQFjAA&url=http%3A%2F%2Fwww.wineclubreviews.net%2F&rct=j&q=wine%20club%20reviews&ei=bEaKTp6bKfHgsQLitpzQDw&usg=AFQjCNFIkKmSWCH79wmmCBO1MjQNqz7jpg,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.50 (KHTML, like Gecko) Version/5.1 Safari/534.50",NULL,47,114,68.229.230.252,10/3/2011 19:42,397de6a3ff0bcb2592660d65d49784a4,,131,a,,,GoogleOrganic,,wine club reviews,"a:13:{s:9:\firstpage\"";s:0:\""\"";s:17:\""firstpage_referer\"";s:199:\""http://www.google.com/url?sa=t&source=web&cd=1&ved=0CGkQFjAA&url=http%3A%2F%2Fwww.wineclubreviews.net%2F&rct=j&q=wine%20club%20reviews&ei=bEaKTp6bKfHgsQLitpzQDw&usg=AFQjCNFIkKmSWCH79wmmCBO1MjQNqz7jpg\"";s:10:\""user_query\"";s:17:\""wine club reviews\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1317685362\"";}s:4:\""sort\"";s:2:\""ff\"";s:5:\""state\"";s:0:\""\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
47684,7c4a43d801c1ce39003cfc6eb7546bbe,0,1001,,The Classic Series Wine Club,Wine of the Month Club &reg;,1,1,3,,1,0,NULL,0,0,0,0,0,0,0,0,10/3/2011 18:07,NULL,NULL,NULL,NULL,http://www.google.com/aclk?sa=L&ai=C04xE8k2KTqaZMMjZtwfZuOiGDpKe5YkCworT2xbrpaqTCQgAEAEoA1D3-77q-f____8BYMnulYqcpIgVyAEBqgQWT9CiE0Sk3WBOBI08d2Dr8VVII59I2roFEwio3ZXf3c2rAhUG2-0KHW9TBzPKBQA&rct=j&q=wine%20of%20the%20month%20club%20reviews&ei=8k2KTqicLoa2twfv,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.20) Gecko/20110803 Firefox/3.6.20,NULL,70,101,98.251.248.157,10/3/2011 20:06,7c4a43d801c1ce39003cfc6eb7546bbe,,131,a,reviews-1,Phrase,ggl,wine%20of%20the%20month%20club%20reviews,wine of the month club reviews,"a:8:{s:9:\firstpage\"";s:170:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=wine%20of%20the%20month%20club%20reviews&utm_campaign=Phrase&utm_content=reviews-1&gclid=CPySu-HdzasCFYxb7AoddlQb3w\"";s:17:\""firstpage_referer\"";s:519:\""http://www.google.com/aclk?sa=L&ai=C04xE8k2KTqaZMMjZtwfZuOiGDpKe5YkCworT2xbrpaqTCQgAEAEoA1D3-77q-f____8BYMnulYqcpIgVyAEBqgQWT9CiE0Sk3WBOBI08d2Dr8VVII59I2roFEwio3ZXf3c2rAhUG2-0KHW9TBzPKBQA&rct=j&q=wine%20of%20the%20month%20club%20reviews&ei=8k2KTqicLoa2twfvpp2YAw&sig=AOD64_1S7joxs1lGdcXh-BKXiz7Q0MGdOQ&sqi=2&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/top5/overall.html%3Futm_source%3Dggl%26utm_term%3Dwine%2520of%2520the%2520month%2520club%2520reviews%26utm_campaign%3DPhrase%26utm_content%3Dreviews-1\"";s:10:\""user_query\"";s:30:\""wine of the month club reviews\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1317686777\"";}s:5:\""state\"";s:0:\""\"";}""",,,,NULL,,
47685,9d8f0e2ed5848f059984d561c632183b,0,1124,Gift,International Wine Club,Cellars Wine Club,1,1,4,,1,0,NULL,0,0,0,0,0,0,0,0,10/3/2011 18:07,NULL,NULL,NULL,NULL,http://www.google.com/webhp?sourceid=toolbar-instant&hl=en&ion=1&qscrl=1&nord=1&rlz=1T4SKPB_enUS389US391#hl=en&cp=7&gs_id=6&xhr=t&q=Wine+club&pf=p&sclient=psy-ab&qscrl=1&nord=1&rlz=1T4SKPB_enUS389US391&site=webhp&source=hp&pbx=1&oq=Wine+cl&aq=0&aqi=g4&aql=,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; WOW64; Trident/5.0),NULL,31,111,76.113.168.0,10/3/2011 20:07,9d8f0e2ed5848f059984d561c632183b,,131,a,reviews-1,Phrase,ggl,wine%20club%20reviews,Wine club,"a:13:{s:9:\firstpage\"";s:151:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=wine%20club%20reviews&utm_campaign=Phrase&utm_content=reviews-1&gclid=CIXUu6nczasCFUTBKgodpkuD4g\"";s:17:\""firstpage_referer\"";s:344:\""http://www.google.com/webhp?sourceid=toolbar-instant&hl=en&ion=1&qscrl=1&nord=1&rlz=1T4SKPB_enUS389US391#hl=en&cp=7&gs_id=6&xhr=t&q=Wine+club&pf=p&sclient=psy-ab&qscrl=1&nord=1&rlz=1T4SKPB_enUS389US391&site=webhp&source=hp&pbx=1&oq=Wine+cl&aq=0&aqi=g4&aql=&gs_sm=&gs_upl=&bav=on.2",or.r_gc.r_pw.,"cf.osb&fp=8bdce738706c865e&biw=1117&bih=598&ion=1\"";s:10:\""user_query\"";s:9:\""Wine club\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1317686390\"";}s:5:\""state\"";s:0:\""\"";s:4:\""sort\"";s:2:\""ff\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL
47686,894235d10f9a0d1eafe1de5077cdfec1,0,1340,,Light & Sweet Wine Club,Vinesse,1,1,4,,1,0,NULL,0,0,0,0,0,0,0,0,10/3/2011 18:12,NULL,NULL,NULL,NULL,http://www.google.com/search?q=wine+of+the+month+club+reviews&ie=UTF-8&oe=UTF-8&hl=en&client=safari,"Mozilla/5.0 (iPad; U; CPU OS 4_3_2 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8H7 Safari/6533.18.5",NULL,122,140,98.23.45.48,10/3/2011 20:11,894235d10f9a0d1eafe1de5077cdfec1,,131,a,reviews-1,Phrase,ggl,wine%20of%20the%20month%20club%20reviews,wine of the month club reviews,"a:8:{s:9:\firstpage\"";s:170:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=wine%20of%20the%20month%20club%20reviews&utm_campaign=Phrase&utm_content=reviews-1&gclid=CLPFkO_ezasCFUlgTAodcVYg2A\"";s:17:\""firstpage_referer\"";s:99:\""http://www.google.com/search?q=wine+of+the+month+club+reviews&ie=UTF-8&oe=UTF-8&hl=en&client=safari\"";s:10:\""user_query\"";s:30:\""wine of the month club reviews\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1317687074\"";}s:5:\""state\"";s:0:\""\"";}""",,,,NULL,,
47687,9596d710a660bd555d80a26bbbd55fd2,0,1188,Red and White (2 bottles),Gold Series Wine Club,Gold Medal Wine Club,1,1,3,,1,0,NULL,0,0,0,0,0,0,0,0,10/3/2011 18:16,NULL,NULL,NULL,NULL,http://www.google.com/search?q=wine+club+of+the+month&ie=UTF-8&oe=UTF-8&hl=en&client=safari,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_6 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8E200 Safari/6533.18.5",NULL,27,114,108.35.157.109,10/3/2011 20:15,9596d710a660bd555d80a26bbbd55fd2,,131,a,reviews-1,Phrase,ggl,wine%20club%20of%20the%20month,wine club of the month,"a:8:{s:9:\firstpage\"";s:160:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=wine%20club%20of%20the%20month&utm_campaign=Phrase&utm_content=reviews-1&gclid=COOHuOnfzasCFYiC5QodOyiD5A\"";s:17:\""firstpage_referer\"";s:91:\""http://www.google.com/search?q=wine+club+of+the+month&ie=UTF-8&oe=UTF-8&hl=en&client=safari\"";s:10:\""user_query\"";s:22:\""wine club of the month\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1317687332\"";}s:5:\""state\"";s:0:\""\"";}""",,,,NULL,,
